mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_epochs,param_model__dropout_rate1,param_model__dropout_rate2,param_model__dropout_rate3,param_model__kernel_regularizer_type,param_model__learning_rate,param_model__optimizer_name,param_model__kernel_regularizer_strength,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
75.68459049860637,2.330751861176338,0.13965662320454916,0.004156949866040057,8,200,0.1,0.1,0.1,l2,0.001,adam,0.001,"{'batch_size': 8, 'epochs': 200, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_strength': 0.001, 'model__kernel_regularizer_type': 'l2', 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.9142857142857143,0.9142857142857143,0.9285714285714286,0.919047619047619,0.006734350297014766,14
37.251053174336754,5.051147464375495,0.14369487762451172,0.003552069682365327,8,200,0.1,0.1,0.1,l2,0.005,adam,0.001,"{'batch_size': 8, 'epochs': 200, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_strength': 0.001, 'model__kernel_regularizer_type': 'l2', 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.9142857142857143,0.8857142857142857,0.9142857142857143,0.9047619047619047,0.01346870059402948,25
66.72145144144694,7.9418178124145316,0.13990473747253418,0.0018028273482733463,8,200,0.1,0.1,0.1,l2,0.001,adam,0.01,"{'batch_size': 8, 'epochs': 200, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_strength': 0.01, 'model__kernel_regularizer_type': 'l2', 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.9285714285714286,0.9142857142857143,0.9428571428571428,0.9285714285714285,0.01166423687039609,5
43.739189783732094,9.757974028864401,0.17914597193400064,0.043868467477922675,8,200,0.1,0.1,0.1,l2,0.005,adam,0.01,"{'batch_size': 8, 'epochs': 200, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_strength': 0.01, 'model__kernel_regularizer_type': 'l2', 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.8714285714285714,0.9571428571428572,0.9142857142857143,0.9142857142857143,0.03499271061118827,16
89.90874767303467,2.2972749888891673,0.1526482105255127,0.004872182598576461,8,250,0.1,0.1,0.1,l2,0.001,adam,0.0001,"{'batch_size': 8, 'epochs': 250, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_strength': 0.0001, 'model__kernel_regularizer_type': 'l2', 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.9285714285714286,0.9428571428571428,0.9285714285714286,0.9333333333333332,0.006734350297014714,4
43.42419727643331,6.534964840932191,0.14467263221740723,0.0032400134603427916,8,250,0.1,0.1,0.1,l2,0.005,adam,0.0001,"{'batch_size': 8, 'epochs': 250, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_strength': 0.0001, 'model__kernel_regularizer_type': 'l2', 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.9285714285714286,0.8285714285714286,0.9285714285714286,0.8952380952380953,0.04714045207910316,28
88.92719435691833,3.124316657712308,0.14323004086812338,0.002180085584145245,8,250,0.1,0.1,0.1,l2,0.001,adam,0.001,"{'batch_size': 8, 'epochs': 250, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_strength': 0.001, 'model__kernel_regularizer_type': 'l2', 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.9142857142857143,0.9142857142857143,0.9428571428571428,0.9238095238095237,0.01346870059402948,9
43.70988647143046,16.740507360278386,0.1453869342803955,0.0033757331289341443,8,250,0.1,0.1,0.1,l2,0.005,adam,0.001,"{'batch_size': 8, 'epochs': 250, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_strength': 0.001, 'model__kernel_regularizer_type': 'l2', 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.9142857142857143,0.9428571428571428,0.9285714285714286,0.9285714285714285,0.01166423687039609,5
62.910555839538574,8.43536327840792,0.1414658228556315,0.004677919744276178,8,250,0.1,0.1,0.1,l2,0.001,adam,0.01,"{'batch_size': 8, 'epochs': 250, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_strength': 0.01, 'model__kernel_regularizer_type': 'l2', 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.8857142857142857,0.9428571428571428,0.9285714285714286,0.919047619047619,0.0242810453028228,14
34.3912250995636,3.242628355986161,0.15618316332499185,0.011625624640797,8,250,0.1,0.1,0.1,l2,0.005,adam,0.01,"{'batch_size': 8, 'epochs': 250, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_strength': 0.01, 'model__kernel_regularizer_type': 'l2', 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.9142857142857143,0.9142857142857143,0.8428571428571429,0.8904761904761904,0.033671751485073675,33
44.21250184377035,1.1247123112223163,0.15503223737080893,0.011207240333840535,16,200,0.1,0.1,0.1,l2,0.001,adam,0.0001,"{'batch_size': 16, 'epochs': 200, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_strength': 0.0001, 'model__kernel_regularizer_type': 'l2', 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.9285714285714286,0.8857142857142857,0.9571428571428572,0.9238095238095237,0.029354352395090398,9
13.705541610717773,1.9797767895088507,0.1375729242960612,0.0014062598317641467,16,200,0.1,0.1,0.1,l2,0.005,adam,0.0001,"{'batch_size': 16, 'epochs': 200, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_strength': 0.0001, 'model__kernel_regularizer_type': 'l2', 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.8142857142857143,0.8,0.6142857142857143,0.7428571428571429,0.09110060223670947,69
