mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_epochs,param_model__dropout_rate1,param_model__dropout_rate2,param_model__dropout_rate3,param_model__kernel_regularizer_type,param_model__learning_rate,param_model__optimizer_name,param_model__kernel_regularizer_strength,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
17.96731996536255,0.24695491790771484,0.12424647808074951,0.00034487247467041016,32,150,0.1,0.1,0.1,,0.001,adam,,"{'batch_size': 32, 'epochs': 150, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.8952380952380953,0.8666666666666667,0.8809523809523809,0.01428571428571429,95
18.002676248550415,0.08002614974975586,0.13031435012817383,0.0031189918518066406,32,150,0.1,0.1,0.1,,0.0005,adam,,"{'batch_size': 32, 'epochs': 150, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.0005, 'model__optimizer_name': 'adam'}",0.8285714285714286,0.8666666666666667,0.8476190476190477,0.019047619047619035,151
11.861534476280212,0.3175734281539917,0.12284374237060547,4.6253204345703125e-05,32,150,0.1,0.1,0.1,,0.005,adam,,"{'batch_size': 32, 'epochs': 150, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.8,0.7428571428571429,0.7714285714285715,0.02857142857142858,191
23.748194932937622,0.3186914920806885,0.12208247184753418,0.0012629032135009766,32,200,0.1,0.1,0.1,,0.001,adam,,"{'batch_size': 32, 'epochs': 200, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.8571428571428571,0.8952380952380953,0.8761904761904762,0.01904761904761909,102
23.917826414108276,0.0674295425415039,0.12475383281707764,0.003877997398376465,32,200,0.1,0.1,0.1,,0.0005,adam,,"{'batch_size': 32, 'epochs': 200, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.0005, 'model__optimizer_name': 'adam'}",0.780952380952381,0.8952380952380953,0.8380952380952381,0.05714285714285716,160
10.460211753845215,2.0426459312438965,0.1202629804611206,0.00032651424407958984,32,200,0.1,0.1,0.1,,0.005,adam,,"{'batch_size': 32, 'epochs': 200, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.7333333333333333,0.580952380952381,0.6571428571428571,0.07619047619047614,207
29.048949003219604,0.3322265148162842,0.12085413932800293,0.0013837814331054688,32,250,0.1,0.1,0.1,,0.001,adam,,"{'batch_size': 32, 'epochs': 250, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.8571428571428571,0.8952380952380953,0.8761904761904762,0.01904761904761909,102
28.8361474275589,0.2226470708847046,0.12093734741210938,0.0004286766052246094,32,250,0.1,0.1,0.1,,0.0005,adam,,"{'batch_size': 32, 'epochs': 250, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.0005, 'model__optimizer_name': 'adam'}",0.9142857142857143,0.8952380952380953,0.9047619047619048,0.00952380952380949,31
10.544185400009155,1.6374692916870117,0.12299597263336182,0.002959132194519043,32,250,0.1,0.1,0.1,,0.005,adam,,"{'batch_size': 32, 'epochs': 250, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.8571428571428571,0.7428571428571429,0.8,0.057142857142857106,182
33.38085424900055,1.0105661153793335,0.12194907665252686,0.00021779537200927734,32,300,0.1,0.1,0.1,,0.001,adam,,"{'batch_size': 32, 'epochs': 300, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.8857142857142857,0.9047619047619048,0.8952380952380952,0.009523809523809545,60
34.38939106464386,0.06182515621185303,0.12018060684204102,0.00046825408935546875,32,300,0.1,0.1,0.1,,0.0005,adam,,"{'batch_size': 32, 'epochs': 300, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.0005, 'model__optimizer_name': 'adam'}",0.8761904761904762,0.8761904761904762,0.8761904761904762,0.0,102
12.120055079460144,1.4909452199935913,0.11973392963409424,0.0015314817428588867,32,300,0.1,0.1,0.1,,0.005,adam,,"{'batch_size': 32, 'epochs': 300, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.8761904761904762,0.8571428571428571,0.8666666666666667,0.009523809523809545,124
